,Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],Surface area (sq. km) [AG.SRF.TOTL.K2],Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],"GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]",Income share held by lowest 20% [SI.DST.FRST.20],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Contraceptive prevalence, any method (% of married women ages 15-49) [SP.DYN.CONU.ZS]",Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]","Prevalence of underweight, weight for age (% of children under 5) [SH.STA.MALN.ZS]","Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]","Primary completion rate, total (% of relevant age group) [SE.PRM.CMPT.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]",Forest area (sq. km) [AG.LND.FRST.K2],"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal) [ER.GDP.FWTL.M3.KD]",Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE],Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]","Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]",Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],"Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]",Market capitalization of listed domestic companies (% of GDP) [CM.MKT.LCAP.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Net barter terms of trade index (2015 = 100) [TT.PRI.MRCH.XD.WD],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",Total debt service (% of GNI) [DT.TDS.DECT.GN.ZS],Net migration [SM.POP.NETM],"Personal remittances, paid (current US$) [BM.TRF.PWKR.CD.DT]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Net ODA received per capita (current US$) [DT.ODA.ODAT.PC.ZS],GDP per capita (current US$) [NY.GDP.PCAP.CD],"Foreign direct investment, net (BoP, current US$) [BN.KLT.DINV.CD]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]"
70,2022,YR2022,Gabon,GAB,2430747.0,2.24763901253797,267670.0,,18060756451.41577,7430.0,44956865249.51091,18500.0,,67.713,3.712,93.319,,,34.1,,52.0,,,,3.0,235068.4,114.06655270375873,2096.2456480630976,1065.1046776978435,20440655695.180443,3.0376144953065705,14.758342683153344,6.506169415816745,56.12974144127358,67.57873319345681,24.484355656556268,16.026940487958342,,,1.3582460776711,123.233,3.9075849423199847,71.08382537565038,135.4,7990531656.9,3.0958802679686928,987.0,,1104592040.0,55.449173940359906,8409.207414502802,,4.231247982745795
71,2022,YR2022,"Gambia, The",GMB,2636470.0,2.31992109797091,11300.0,,2178025785.04584,830.0,7972453234.015499,3020.0,,64.859,4.078,59.158,,,45.6,,74.0,80.3316960766479,,,1.4,2312.011,18.44197736313427,,,2204734527.88096,5.492998230101136,8.817075803768958,22.860438578159258,15.58896952629566,8.569850632265934,36.152070904680656,28.623649207263462,,,0.705923163360025,106.782,3.2124882300216684,38.553394490399796,95.6,1179606116.4,1.9062547299861163,-3000.0,21148937.0619008,231488000.0,103.3232776871453,836.2448758684757,-231488000.0,11.51311983805049
72,2022,YR2022,Georgia,GEO,3712502.0,0.104889950638883,69700.0,15.6,21107767052.276005,5690.0,77588062040.688,20900.0,7.0,74.141,1.82,21.511,,,9.3,,90.0,110.788199031264,103.710205488304,,0.4,28224.0,16.465417675558943,1543.5837998241132,3682.9609788762405,24984568959.604965,10.95853213856239,8.135450143848061,6.632355201756794,21.329779714521,52.478879220422726,62.21655846829536,24.06666277793028,26.489157287949496,,1.60787681983081,154.014,2.9492009025545625,76.53924320614878,95.3,23319530472.2,13.294833174309417,26999.0,290325550.37,2257736899.85,101.49529432019081,6729.846599302833,-1892565423.94,11.89816542031976
73,2022,YR2022,Germany,DEU,83177813.0,-0.0219565701848977,357600.0,,4591309344658.361,55200.0,5869168290167.315,70560.0,,80.6080487804878,1.455,5.577,,,3.7,,96.0,97.7584228515625,100.81729888916,,0.1,114190.0,144.52965093076284,3261.8564081995037,6316.275711649211,4201021706478.6157,1.8092581243060977,6.413159108302963,0.9946382780324812,25.560348825259,45.62840434251853,43.15734987053158,23.276014628802898,28.500973833092274,44.98105632460433,1.3503051456175599,124.158,17.49815055736594,77.60233647382594,96.2,,,981552.0,22241969839.1234,87215414562.4594,,50506.51796385433,63702049813.4611,6.872574385510968
74,2022,YR2022,Ghana,GHA,33149152.0,1.92029034344132,238533.0,,79506151356.93385,2400.0,234844840098.8152,7080.0,,65.246,3.434,58.808,36.3,,38.5,12.0,95.0,93.4155248289227,77.8168696801948,,1.6,80001.61099999999,47.305138755503016,359.17937905230576,552.5028211883067,73919003209.98665,3.8048498095216416,28.183872813714004,19.513638202715818,31.470050505778985,34.66404355335874,35.45141224253198,16.407852014614637,15.550550687532297,8.744246701539318,0.33794635594002403,120.803,1.9574071685201435,43.1512853459185,111.1,43607006146.1,8.063117228427556,-10003.0,740779190.497067,1428411737.133,31.66949472889231,2229.89122647803,-1472569630.3150902,31.25589510490163
75,2022,YR2022,Gibraltar,GIB,37609.0,2.01706920456894,10.0,,,,,,,83.517,1.895,8.477,,,,,,106.040268456376,72.4222793579102,,,0.0,,6522.234992593315,5424.2335611156905,,,,,,,,,,,,97.6043,,,83.6,,,613.0,,,,,,
76,2022,YR2022,Greece,GRC,10436882.0,-1.25988945727074,131960.0,,229402087323.05295,21980.0,401399081509.65845,38460.0,7.2,80.78780487804879,1.32,6.941,,,3.8,,94.0,99.3498992919922,106.21671295166,,0.3,39018.0,21.34987189837485,1957.7987205050322,4827.7828569873645,217990189600.68958,5.521985805894076,6.285412434254781,3.784907319482119,16.72011434961113,49.231620558950326,58.89022267097209,18.80941146317829,45.242068179736364,27.081622392337813,4.00035246143373,109.027,14.470865176220709,72.39270734571662,93.3,,,-53997.0,2937323542.57293,8057970156.10279,,20886.524308762862,-5435536320.38417,9.645259812806318
77,2022,YR2022,Greenland,GRL,56661.0,0.0141200557976914,410450.0,,,,,,,71.54048780487807,1.818,36.42,,,,,,,,,,2.2,,,,3152334771.7799163,2.004555808656036,5.606496690913048,16.02589391385432,19.511888964602086,40.79008714987627,52.575045726786925,37.840709392819996,,,,118.637,,61.09757178208945,89.6,,,-323.0,,,,55635.00064912226,,
78,2022,YR2022,Grenada,GRD,116913.0,0.192636221230939,340.0,,1167279540.718302,9980.0,1908011226.3650355,16320.0,,75.151,1.502,29.357,,,18.5,,76.0,,,,,177.0,77.99335363254075,,,1224007407.4074073,7.31023806981959,1.6398518524720345,4.120042846509038,16.14036467946817,,,,,,,95.7592,2.1771874895919696,51.14348133937704,77.7,853727574.6,4.6899419459768925,-190.0,51691057.4074073,162962004.814814,-800.9245883599411,10469.386701285634,-153212042.222222,2.580539259079196
79,2022,YR2022,Guam,GUM,165180.0,0.881705873116992,540.0,,,,,,,77.102,2.819,33.902,,,,,,,,,,280.0,,,,6910000000.0,5.099864262167927,5.465179050250541,,,7.88712011577424,63.97973950795948,,,,,,,18.422575976845152,112.3,,,-500.0,,,,41833.15171328248,,
80,2022,YR2022,Guatemala,GTM,17847877.0,1.40623710213146,108890.0,,93112169261.94456,5220.0,227235232363.15488,12730.0,,71.206,2.343,69.116,,,22.1,,86.0,86.5454469268622,45.8926232164663,,0.2,35046.0,23.544898891171066,887.8389253261998,669.8835945586134,95641446500.65228,4.1845181724369525,6.372053498424847,9.082101418286175,22.6306600546867,18.945499982306266,35.48553849969953,16.5685319618267,12.893685488591277,,0.461665961921935,115.156,4.971624031709513,49.98983364359083,94.0,25269486615.2,4.425274122455885,-8463.0,23852430.0,1450072830.0,24.616655611415634,5358.70156997677,-719823040.0,6.885128233442869
81,2022,YR2022,Guinea,GIN,14055137.0,2.48250409145397,245860.0,,18059938901.632492,1280.0,56104396764.924934,3990.0,,60.432,4.303,120.438,,,97.8,15.0,51.0,,,,1.4,61090.0,15.594924658357314,,,19910452541.92191,3.9724078420072146,2.8055829238949457,28.381973713968524,26.502930068651086,45.41865143173539,48.7466212613867,14.014221565417657,,,2.18865717393084,108.885,,68.28574072524627,121.7,4903692018.9,1.073013003426212,-3997.0,134925700.0,658300000.0,35.739602695230296,1416.5961201176417,-650100000.0,10.49304099844241
82,2022,YR2022,Guinea-Bissau,GNB,2105529.0,2.24235388639993,36130.0,,2014961901.2915092,960.0,5901167919.503966,2800.0,,63.605,3.911,83.159,,,71.6,,75.0,,,,2.4,19631.3,9.058600852360964,,,1859601384.0592759,5.529872530583518,3.881040790780247,39.57595454523454,12.680719479445415,14.724843666134358,31.033651559151416,22.608438236688027,10.6893039431246,,1.39829187831807,125.935,,38.39532526274141,93.3,1250735517.9,3.4389495813818534,-1400.0,78747312.3516105,21658003.8438931,71.1014918587006,883.1991314578312,-21122877.897936,9.39075933985203
83,2022,YR2022,Guyana,GUY,821637.0,0.751934221097092,214970.0,,8039637662.385753,9780.0,19759668365.02946,24050.0,,69.888,2.437,71.313,,,26.6,,97.0,,,,1.5,183969.31100000002,9.876099285887742,,,14718388489.208633,63.3346343654855,12.060448919606273,10.029835921980823,67.82064166132254,,,,,,0.601394233025198,112.565,0.12395410932018577,101.26788004629847,156.0,2070108385.6,1.5921119239967116,-6161.0,169184475.554228,-2996952015.17,244.00795231235085,17913.492806687907,3001628693.17,6.115055501099348
84,2022,YR2022,Haiti,HTI,11503606.0,1.12789828650149,27750.0,,18641005782.19708,1620.0,37723086536.925545,3280.0,,63.948,2.699,50.589,,,56.9,,66.0,,,,1.7,3410.8,9.970226379744444,377.5260604186348,74.84609608500152,20253551920.551617,-1.6819839689797789,29.78495244690609,20.275349314177173,29.341138031726743,7.2387601158694235,29.290790167958587,15.862139420419593,,,0.06874085760279121,65.1889,,29.150442466385922,80.2,2965270069.1,0.1735737924185635,-32220.0,725386292.381882,39413200.0,78.1562365962546,1760.626356687774,-39413200.0,33.98393194707002
85,2022,YR2022,Honduras,HND,10463872.0,1.67679658023776,112490.0,,28217097886.46003,2700.0,65532093618.44891,6260.0,,72.715,2.522,82.781,,,16.0,,77.0,68.2378429977913,53.8605804443359,,0.2,63173.6,16.162833000483236,573.3444450829033,757.0811263746346,31426041806.798485,4.143561940137673,9.31239503002736,12.473273024445541,25.908424768948844,42.43918179489615,70.25934311907005,26.326231741088073,,,1.46557698015697,75.8551,,97.37783774404507,95.2,12638567154.6,5.780582365081054,-5374.0,338519060.914976,758286498.804818,75.25685409558776,3003.289968263993,-737736078.76747,9.08963911525025
86,2022,YR2022,"Hong Kong SAR, China",HKG,7346100.0,-0.907914524343304,1110.0,,396669306701.3902,54000.0,537286955249.9464,73140.0,,83.66097560975611,0.701,1.13,,,,,,105.857142857143,106.185208398621,,,,,1566.3961348760158,6374.674997617783,358679533984.7182,-3.6837841449519857,1.6886487768470744,0.05290197221827652,6.26265366403118,194.4865180071407,190.39462521658302,15.229929557784368,,1273.2282238870569,,292.808,72.63677264372393,356.16166492912527,99.9,,,-3427.0,901370910.144518,122407913138.418,,48825.84418735359,-3405694645.9720397,1.881367071968528
87,2022,YR2022,Hungary,HUN,9605074.0,-0.268850150860009,93030.0,,184404329996.66376,19200.0,411255897640.13104,42820.0,,75.86829268292684,1.56,18.766,,,3.9,,99.0,97.4241104125977,102.908576965332,,,20500.988999999998,33.73218016079036,2672.8676552920256,4702.93097169267,177002580544.15546,4.152380577792286,13.967890951606847,3.1431003385209473,24.23308453634809,89.77194748588728,95.2282566068112,34.36136665323031,37.94440654392154,13.483989852931034,1.83314817173654,105.794,18.40489172584307,178.9849611378792,93.8,,,41871.0,1074581930.91959,-1917371461.47156,,18428.02882561399,-4005856025.97228,14.60814394924334
88,2022,YR2022,Iceland,ISL,382003.0,2.51377343254216,103000.0,,28148067503.58127,73690.0,27827248472.235283,72850.0,,82.11951219512197,1.589,3.515,,,2.6,,91.0,98.9451065063477,112.589393615723,,0.1,526.6,75.88275621879762,15806.784836899606,51258.759747960095,29166102877.27552,8.82069395623492,8.831749534321688,4.087985893246202,21.450379154798927,46.74162166650132,46.30709829499997,24.25113521223537,30.666735976099197,,,120.115,33.31162925425808,58.218268211725324,100.0,,,6535.0,456959477.427949,1382537404.59093,,76350.45504165025,-1134666577.1977801,8.308755115589202
89,2022,YR2022,India,IND,1425423212.0,0.790200540609834,3287260.0,,3404829101289.6455,2390.0,12943322775945.055,9080.0,10.4,71.698,1.994,14.185,,,29.1,,95.0,,81.6558464317379,,,726930.0,4.619056389131214,727.9022000940238,1085.3352092038192,3346107287730.9272,7.609364977688955,5.897141858911326,16.546129592575387,25.384519562946117,23.25154120452979,26.8237289453584,33.61925853889836,9.11011784382656,101.23305616709773,2.3830980983588197,80.1818,12.682279480728722,35.081242143793276,81.4,615514904164.5,1.9910299648083805,-1353478.0,10088812317.3667,49940258404.2659,1.9770029660277133,2347.4482943462317,-35408008686.0269,6.699034140798518
90,2022,YR2022,Indonesia,IDN,278830529.0,0.746050469653246,1916906.77,9.5,1261521639064.3335,4520.0,3875488644872.1455,13900.0,7.8,70.925,2.149,26.581,52.4,,21.3,16.8,92.0,102.068055782043,97.8167602714893,,0.4,909221.311,5.040844488288913,953.6539285068602,1330.9876839203644,1319101183380.1516,5.307197226647986,9.568987563469335,12.399650163410755,41.42926417609789,24.50291168628321,20.96175850966211,29.74531382122593,,46.265472102462745,0.76801260357697,122.873,8.308193067098319,40.13535933940746,124.9,395986001909.7,5.875314183988634,-37501.0,7947567826.12342,24702029705.0926,2.3945863433608054,4730.834848361069,-18067207971.4473,4.209464637147842
91,2022,YR2022,"Iran, Islamic Rep.",IRN,89524246.0,1.20100285857304,1745150.0,,393298446872.43976,4390.0,1567520703123.1943,17510.0,7.2,76.799,1.704,26.291,,,12.2,,99.0,,,,,107760.0,5.26388550363147,3266.122486604545,3664.258730534296,422662261525.66516,4.352810875213436,51.07765551898382,10.695041770619452,41.21877790513275,25.566618517499514,23.351732304805683,40.725573351216205,,381.6391707595242,2.11062130699384,162.713,0.8140079231973251,37.05937677865963,131.8,9459955524.4,0.04178502857269862,403190.0,,1500000000.0,3.249402050866623,4721.2043709998425,,43.48846417421787
92,2022,YR2022,Iraq,IRQ,44070551.0,2.29369659225826,435050.0,,242777399394.97263,5510.0,632136749677.6301,14340.0,,72.037,3.294,58.979,,,23.3,,97.0,,,,0.1,8250.0,4.584306035522533,1411.5886986739285,1373.1164831590147,287372232137.931,7.959048049926622,26.94161094922181,2.0587062138837426,65.27212455945093,44.525946214534144,24.23284787955586,24.314860122715103,,,1.64001134527485,99.1324,,60.283834214312634,143.5,22722727263.8,1.62045062896549,76821.0,633000000.0,-2088200000.0,35.64476698928452,6520.73154560584,2326500000.0,4.994765963810435
93,2022,YR2022,Ireland,IRL,5212836.0,1.98101664069715,70280.0,,396010877094.1826,75970.0,485560147308.9798,93150.0,8.9,82.50975609756098,1.54,4.151,,,3.7,,90.0,96.4699478149414,133.150497436523,,0.2,7900.2,304.71109892764025,2600.1574064376855,6107.0403902981025,548341794599.08966,7.511138884153041,8.004077185503661,1.172815303261239,40.75644760257201,139.5059805386978,98.24943902068003,22.884085640508573,21.570079818555595,,0.212502380914468,110.609,46.7867801497714,65.91235677452772,71.1,,,93535.0,2400590814.38041,-35575910807.5925,,105190.68595273084,27133483179.2781,7.829457364341047
94,2022,YR2022,Isle of Man,IMN,84132.0,0.0309085940239317,570.0,,6599683417.937375,78440.0,,,,80.956,1.556,8.827,,,,,,,,,,34.6,,,,7431257410.927127,-4.165393452132321,9.096474979313143,0.37246678301554126,6.936464027000193,,,,,,,,,,,,,199.0,,,,88328.54812588703,,
95,2022,YR2022,Israel,ISR,9557500.0,1.96636884788361,22070.0,,529962661359.1231,55450.0,511493550573.508,53520.0,,82.70000000000002,2.89,6.737,,,3.4,,98.0,94.9119567871094,96.5853729248047,,,1400.0,,2501.420642648067,6842.793617577819,525181008025.57025,6.263263438412864,4.935303640087625,1.1618336562619018,19.42694297994659,31.38532809686413,29.25952457743111,27.282152171809095,33.24278109299986,51.34178233400088,4.433012200579229,151.138,29.109054041052346,34.4365080298552,91.3,,,50004.0,3600600000.0,22883500000.0,,54949.62155642901,-11928200000.0,4.41162725488371
96,2022,YR2022,Italy,ITA,59013667.0,-0.20230086688254,302070.0,,2304963826976.636,39060.0,3350103331871.4033,56770.0,6.8,82.70000000000002,1.24,2.988,,,2.8,,94.0,97.1534576416016,101.353858947754,,0.3,96737.5,59.20387511232148,2411.651724173114,5215.690121408656,2104067630319.4634,4.821176699135648,3.455359171347709,1.890371751256686,23.279144111179946,35.09914004125776,36.9173622620119,24.597729832239327,39.60766991149371,,1.65164252620196,131.674,9.15916231271025,64.29745795740382,89.9,,,231228.0,11587287040.3139,61897757337.9736,,35653.9042103495,-14640400570.1976,8.20128991161718
97,2022,YR2022,Jamaica,JAM,2839144.0,0.0515076570013975,10990.0,,17994404982.0658,6340.0,33117099098.56144,11660.0,,71.481,1.372,36.812,60.6,,19.3,,91.0,,82.8584671020508,,1.2,6046.611,12.637590308437003,968.879419803617,1147.5289735215968,18813516805.214046,6.439303236561855,12.656896989370097,6.799796847252276,17.449449124856486,,,,,69.38282796963483,1.2899994472516,105.762,1.4709847551675832,51.19723281789905,113.3,15812061001.6,8.426876817214318,-10003.0,363448201.39061,318736000.0,34.03153824605948,6626.475023885385,-258446000.00000003,10.34956883912716
98,2022,YR2022,Japan,JPN,125124989.0,-0.443851919148528,377969.27,,5334916887561.312,42640.0,6296338124328.882,50320.0,,83.99634146341464,1.26,1.821,,,2.4,,98.0,,102.337966918945,,,249350.0,56.89235356029922,3129.6586171749914,7800.080605801292,4262463317796.528,0.9419987754832846,0.39904896876275586,0.9218813001109712,27.71743745829661,21.546424123916605,25.266562712977205,26.775574213300125,,126.2292495875701,1.00994395391657,168.603,18.259261535190227,38.56948148118886,79.3,,,175003.0,4529698512.68931,48153832744.0586,,34065.64389625263,126789609309.09201,2.497702781722547
99,2022,YR2022,Jordan,JOR,11256263.0,1.70151702842564,89318.0,,49249595198.89796,4380.0,110584589350.14922,9820.0,,77.088,2.679,18.875,,,13.6,,86.0,95.7803619127955,90.9912658899133,,0.1,975.0,46.33240637087352,754.3055031178651,1790.6475710455593,48764963380.28169,2.6474351491205823,2.6160732013135117,4.817844571160014,24.488201584582608,42.537467156343254,61.55799228284542,,23.457733045695125,52.1461275418128,4.7983769063779995,67.7457,1.4496882666855755,82.32139884315465,100.0,41170195546.7,10.449351200165502,-17445.0,522253521.12676,962535211.267605,176.5708850541694,4332.251598979315,-840563380.28169,4.229155688971175
100,2022,YR2022,Kazakhstan,KAZ,20034609.0,1.46316879039749,2724902.0,5.2,188688263602.4776,9420.0,637771921845.051,31830.0,,73.503,3.05,18.412,,,9.8,,99.0,100.5284526481,94.0433413378673,,0.3,35131.589,8.874056044264139,3506.5455500538646,5271.527884572142,225496328925.4941,3.1999999997073445,19.769006480249217,5.247144807300736,34.97939742375806,41.569008904154444,26.765305837406782,24.97590957918042,16.887760573627627,20.3056476432168,0.517435849596282,125.642,32.26664971102692,60.101643625772404,144.4,169570449960.3,24.89389827810249,45755.0,2754164513.83549,5081682329.11,3.727745032836443,11255.339643788113,-7934610132.91,15.0278644440851
101,2022,YR2022,Kenya,KEN,54252461.0,1.92297608206469,591969.0,39.8,117689640763.89378,2170.0,314271691878.34845,5790.0,7.2,63.549,3.262,57.272,62.5,,41.1,9.8,89.0,,83.7738192286218,,3.4,36110.9,23.51386682232763,541.12804988998,189.35546536773697,114448978152.6374,4.859981042879994,6.957054456312179,21.036192064993276,17.52744809684349,15.957028362946918,24.31829547440918,19.05406385136092,17.882609486597197,14.07411429966429,1.01020520038813,121.169,2.260738110257122,24.969205021549126,86.5,41556299639.8,2.9611057740299134,-10003.0,11426138.3552769,791581760.055161,48.64968677411703,2109.562885131375,-250399759.4563,7.659862682722239
102,2022,YR2022,Kiribati,KIR,130469.0,1.61644031663411,810.0,,470818753.7653346,3610.0,719769320.9472183,5520.0,,66.269,3.182,45.011,,,56.5,,85.0,104.610655737705,88.6853008111105,,,11.8,,,,270040453.2540176,4.566325931003718,-1.9586692131741756,27.472981040950913,10.60269748082077,7.604776311224312,100.08110170468494,20.15784270263612,66.12739400669291,,,49.112,,78.13644120998408,107.2,,,-395.0,1612317.12142487,4270167.12694067,697.8906326908537,2069.7671726924987,-4252892.43533516,5.345954409089039
103,2022,YR2022,"Korea, Dem. People's Rep.",PRK,26328845.0,0.366471008261931,120540.0,,,,,,,73.641,1.797,0.525,,,17.7,,99.0,,,,,59880.0,,640.5142780270307,829.7743406518592,,,,,,,,,,,,24.1311,,,163.0,,,-1997.0,,,0.5163163886522785,,,
104,2022,YR2022,"Korea, Rep.",KOR,51672569.0,-0.187486566698935,100440.0,,1993924290011.2747,38590.0,2880007887458.018,55740.0,,82.68048780487806,0.778,0.651,,,2.8,,97.0,96.0156021118164,97.8181304931641,,,62670.0,63.37444727012227,5411.97477731382,11705.630505810539,1799363116866.521,2.727564567089914,1.8078503190031086,1.4483461547481982,32.51125805072465,45.294860984132974,45.29028654372195,33.32548692723476,29.772922877086334,91.39386956334904,2.57642560395009,148.684,36.11827893121698,78.6364345660289,85.5,,,87800.0,8568600000.0,25044700000.0,,34822.40484049711,40754300000.0,5.089513650628416
105,2022,YR2022,Kosovo,XKX,1768096.0,-1.01194530149251,,,9902240729.204947,5600.0,24986820599.31497,14130.0,4.5,77.623,1.555,8.0,,,9.5,,,,,,,,,,,9354907646.297848,4.278498958275435,7.1987107549257985,7.392605461026401,27.244181391807547,38.62565701487917,71.38637460434656,35.23264596586653,,,1.1500461457350901,34.5402,,,,3660395633.4,3.193528513412837,-28588.0,60712231.8666468,764162311.373721,216.31341885565038,5290.950065097058,-580579735.539785,11.58051045420125
106,2022,YR2022,Kuwait,KWT,4589643.0,5.11318110910574,17820.0,,179549952220.70966,39120.0,288419747870.4645,62840.0,,80.58780487804879,1.546,1.671,,,8.8,2.9,99.0,,,,0.1,62.5,158.41051894018105,9129.597986290046,16570.569867852468,183502046693.87753,6.758667119666171,17.63352169308277,0.40246023889980104,65.76632895806056,60.44930630706434,30.471105389955248,16.549312161773,,83.20507196015608,4.51075426849442,168.35,0.7163548082807456,73.32506771680019,164.3,,,368560.0,17744092398.6186,752255305.966946,,39981.769103583334,23796283534.2816,3.980649619903132
107,2022,YR2022,Kyrgyz Republic,KGZ,6975220.0,1.7936545985598,199950.0,,10727385192.917633,1540.0,44857189454.00433,6430.0,10.0,72.04878048780488,2.8,28.854,,,17.2,,94.0,96.3445694918938,,,0.3,13518.6,1.0970817589894035,645.0142461718125,1971.4073534598192,12134931017.946526,8.96750520041391,19.657284242177425,10.996805665197739,24.19414219776426,46.33727183077922,87.44944621798636,35.64068817998155,29.87914900553968,,2.9043700059740702,106.926,10.554052011145705,99.36603662737966,107.8,9745837593.4,5.144356511072768,12596.0,1223920041.47718,54849000.0,105.40379524151655,1739.7201834417447,-509461000.0,13.92290931741758
108,2022,YR2022,Lao PDR,LAO,7559007.0,1.40971670105791,236800.0,,17366641629.524628,2300.0,61306975814.456566,8110.0,,68.715,2.455,82.431,,,40.4,,65.0,88.2502219689641,56.8782044614964,,0.4,165265.0,2.6626732274403047,815.0865404428558,1263.525751464445,15468785203.753174,2.707426526431547,15.7739459226011,14.868882228227642,34.108979734211154,,,,13.913988523688362,,,63.3546,9.517677832973263,99.82684352132141,181.2,18494671983.0,9.418629927970914,-10003.0,148056417.379577,726273736.492143,72.4081617161528,2046.4044025562052,-726273736.492143,22.95622251320559
109,2022,YR2022,Latvia,LVA,1879383.0,-0.271369577775699,64590.0,22.5,38772116667.73636,20630.0,73792353285.05441,39260.0,7.1,74.27804878048782,1.47,8.61,,,3.2,,96.0,98.4483032226562,104.764526367188,,0.6,34185.3,179.08278545011171,2256.1190453886675,3714.5169451889265,38003198508.91065,1.9085341902980133,9.692465702593438,5.114110384568705,20.581400181884987,77.50148384232865,82.39129434832027,24.6702240089291,30.93887733403826,,2.25461931057619,115.203,17.550589370940063,141.04339135410436,103.1,,,22027.0,593085475.933442,1217386449.16126,,20221.103686109032,-1385206180.7224,17.31028301988148
110,2022,YR2022,Lebanon,LBN,5744489.0,0.460053063032864,10450.0,,23737045115.442303,4130.0,67267845655.438614,11710.0,6.8,78.003,2.263,21.109,,,17.3,,67.0,68.126669142746,64.5017084327233,,0.1,1445.3,18.733109969192547,617.4829989934127,680.652360897549,20992421948.808086,-0.6216789706631118,112.149478998819,1.189573262952201,2.3907620997539305,34.8287792460469,80.05949901961958,1.2251714470648933,,,1.39503764342103,74.0148,15.133219943969994,114.23169779302928,89.0,67100895977.6,19.027624090369855,-27507.0,1736872523.65617,526838753.906365,248.49797718898583,3654.358455348785,-460686777.119609,171.2054913366413
111,2022,YR2022,Lesotho,LSO,2286110.0,1.08048016923391,30360.0,,2911703582.318046,1270.0,7579026644.155367,3320.0,,56.812,2.716,71.785,,,61.5,,84.0,70.5758666992188,,,18.9,345.2,50.49898435797184,,,2354980960.0269704,2.3877802018628387,5.530054967061986,5.950853937303417,30.488741463072593,46.50638221537211,95.86759885885672,27.37700814833226,35.960082136113016,,1.47290152655986,68.1001,0.0925726266687245,116.77376788509177,78.7,1809413920.0,2.90606212530646,-6023.0,3343278.11780442,-7820069.16054049,67.24450377257918,1030.1258294775712,7820069.16054049,8.27180389943028
112,2022,YR2022,Liberia,LBR,5373294.0,2.14388170425267,111370.0,,3646932009.540627,680.0,8521384044.389466,1590.0,,61.934,4.016,127.332,,,75.1,,79.0,57.8457350008007,,,1.0,75569.2,23.496843224089393,,,4001047000.0,4.808105172906551,8.666208540815347,36.2030463526172,20.688547272751357,,,,,,1.31348766985405,32.0639,10.267997840320069,68.65702902265332,113.9,1921937046.9,2.237631224028918,-5003.0,127286357.5646,960192468.672831,90.3526861978628,744.617175237387,-960192468.6728309,7.592984865603134
113,2022,YR2022,Libya,LBY,7223805.0,1.23450447871795,1759540.0,,43429068663.61007,6010.0,88865851941.58261,12300.0,,74.462,2.402,6.079,,,10.5,4.3,73.0,,,,0.1,2170.0,8.843707774790168,2539.198138362234,3979.066433825387,43246297921.84992,-8.299818111987946,42.77208874269229,1.6864376993735348,76.83807986471425,91.98092350782122,64.34076117452629,10.52019701948576,,,4.34666046441666,192.973,,127.92540092096161,146.2,,,-2001.0,2519400000.0,702000000.0,36.6750923952561,5986.636948512581,-641300000.0,4.510301492357032
